Date,AAPL,ADBE,APTV,EPAM,FRT,MELI,MO,NEM,SWK,TTD
2018-02-22,43.125,202.6100006,92.94000244,114.6500015,114.0800018,369.5,63.34000015,37.63000107,159.75,4.840000153
2018-02-23,43.875,209.7400055,93.05999756,116.6600037,115.9300003,387.2600098,64.58999634,38.68999863,160.9400024,5.993999958
2018-02-26,44.74250031,212.1499939,94.72000122,116.2900009,116.9599991,392.5599976,65.43000031,39.31999969,163,5.736999989
2018-02-27,44.59749985,208.8200073,92.62000275,114.6100006,113.4800034,375.4400024,64,38.43999863,161.6499939,5.556000233
2018-02-28,44.52999878,209.1300049,91.33000183,113.1200027,113.9400024,387.9700012,62.95000076,38.20000076,159.1900024,5.625999928
2018-03-01,43.75,206.0299988,87.76999664,112.7399979,115.9499969,385.3800049,62.43000031,38.11000061,152.9499969,5.43200016
2018-03-02,44.05250168,209.7899933,88.61000061,115.9700012,116.3600006,388.9599915,62.54999924,37.93000031,152.5599976,5.690999985
2018-03-05,44.20500183,211.1600037,88.81999969,116.3000031,116.5100021,390.8900146,64.12999725,38.27999878,152.2200012,5.823999882
2018-03-06,44.16749954,212.0099945,89.94999695,115.3600006,116.9599991,410.25,64.76999664,38.84999847,153.4900055,5.798999786
2018-03-07,43.75749969,216.8600006,89.41999817,116.6600037,117.2799988,407.8800049,64.06999969,37.70000076,156.6300049,5.868999958
2018-03-08,44.23500061,216.3999939,89.69999695,118.7799988,117.1900024,397.3200073,65.43000031,37.65999985,156.9199982,5.791999817
2018-03-09,44.99499893,221.1100006,92.26999664,122.5199966,116.3199997,413.9400024,65.65000153,37.70999908,159.9799957,5.886000156
2018-03-12,45.43000031,220.9400024,91.44999695,124.9000015,117.3199997,410.0499878,65.76999664,37.97999954,157.8200073,5.953000069
2018-03-13,44.99250031,219.7599945,90.90000153,121.7900009,117.8099976,406.4100037,66.12999725,38.22000122,156.6300049,5.795000076
2018-03-14,44.61000061,218.4400024,89.30000305,121.8300018,117.9400024,404.9700012,63.81999969,38.18999863,156.8099976,5.856999874
2018-03-15,44.66249847,218.8699951,88.95999908,121.75,117.1699982,387.1099854,63.81000137,37.31000137,157.8099976,5.839000225
2018-03-16,44.50500107,225.5500031,89.31999969,119.0699997,117.8899994,378.4400024,63.18999863,37.38999939,159.0399933,5.790999889
2018-03-19,43.82500076,222.1799927,87.88999939,119.0999985,116.4899979,366.5100098,62.47999954,37.47000122,157.3500061,5.559999943
2018-03-20,43.81000137,229.75,87.84999847,119.1500015,115.2399979,364.730011,61.52000046,37.29999924,158.5299988,5.699999809
2018-03-21,42.81750107,226.8500061,88.13999939,120.8099976,114.6699982,361.8500061,60,38.22000122,160.2400055,5.651000023
2018-03-22,42.21250153,220.5200043,83.79000092,116.75,114.0299988,350.6000061,60.38999939,37.61000061,154.4600067,5.452000141
2018-03-23,41.23500061,215.0200043,81.20999908,112.6200027,112.5100021,344.730011,59.27000046,38.75999832,151.3099976,5.334000111
2018-03-26,43.19250107,228.9100037,85.04000092,117.2300034,113.25,353.3999939,59.59999847,39.88999939,156.4799957,5.521999836
2018-03-27,42.08499908,213.8000031,84.33000183,113.3099976,113.4800034,352.2099915,60.72000122,39.02999878,152.3999939,5.223999977
2018-03-28,41.61999893,212.5399933,82.81999969,111.5299988,116.6600037,341.2200012,62.45000076,38.38999939,150.8399963,5.096000195
2018-03-29,41.94499969,216.0800018,84.97000122,114.5199966,116.1100006,356.3900146,62.31999969,39.06999969,153.1999969,4.961999893
2018-04-02,41.66999817,212.2799988,81.58000183,112.1999969,115.6500015,347.2000122,60.50999832,39.27000046,150.2700043,4.801000118
2018-04-03,42.09749985,215.9299927,82.58000183,112.7399979,117.0199966,342.8699951,62.65999985,38.83000183,151.7899933,4.745999813
2018-04-04,42.90250015,225.0500031,84.22000122,113.2099991,118.5800018,355.480011,63.34999847,38.99000168,153.8699951,4.789999962
2018-04-05,43.20000076,223.5399933,85.90000153,113.6900024,118.2799988,351.9599915,64.54000092,39.27000046,154.2899933,4.899000168
2018-04-06,42.09500122,218.6100006,83.81999969,111.0100021,115.7799988,342.5400085,63.84999847,39.29000092,149.6699982,4.768000126
2018-04-09,42.51250076,219.1699982,83.66999817,110.5599976,115.4899979,342.6700134,63.25,38.58000183,149.5299988,4.794000149
2018-04-10,43.3125,224.5299988,86.02999878,111.6200027,115.7600021,347.8299866,64.22000122,39.47000122,151.8099976,4.973999977
2018-04-11,43.11000061,223.6300049,85.40000153,112.6399994,116.3099976,328.7000122,63.84000015,40.63999939,150.6999969,5.085999966
2018-04-12,43.53499985,226.9600067,85.86000061,113.9400024,114.9599991,327.3999939,63.40000153,40.40000153,151.2700043,5.209000111
2018-04-13,43.68249893,224.0599976,85.51000214,112.6800003,115.1999969,329.6700134,63.95000076,41.59999847,151.8600006,5.229000092
2018-04-16,43.95500183,226.5200043,86.91999817,114.5100021,115.7200012,322.7799988,64.25,41.41999817,153.1399994,5.256000042
2018-04-17,44.56000137,231.1600037,88.12999725,118.2300034,116.5199966,337.5400085,63.97999954,41.38000107,154.8399963,5.421000004
2018-04-18,44.45999908,231.1000061,87.69999695,117.9700012,116.1399994,345.1000061,61.5,41.09000015,157.3800049,5.40500021
2018-04-19,43.20000076,227.6199951,86.01999664,119.1800003,113.6399994,330,57.77999878,41.93999863,154.5700073,5.397999763
2018-04-20,41.43000031,225.2400055,86.30999756,118.1100006,111.1999969,324.4899902,57.22999954,41.34999847,144.2100067,5.413000107
2018-04-23,41.31000137,225.3000031,86.54000092,115.8600006,111.5299988,330.4599915,56.56999969,41.06000137,142.4600067,5.372000217
2018-04-24,40.73500061,217.8899994,85.84999847,114.0500031,111.6200027,328.769989,55.29999924,41.04999924,141.6100006,5.25
2018-04-25,40.91249847,217.3200073,85.20999908,112.8300018,112.1600037,336.1300049,55.84000015,40.52000046,143.2100067,5.100999832
2018-04-26,41.05500031,221.9100037,87.41999817,114.8799973,113.8600006,344.4500122,54.77000046,40.77000046,144.0399933,5.210999966
2018-04-27,40.58000183,221.8999939,86.01000214,114.7799988,116.3899994,341.1700134,56.13000107,40.65999985,144.5500031,5.173999786
2018-04-30,41.31499863,221.6000061,84.58000183,114.3499985,115.8499985,339.6099854,56.11000061,39.29000092,141.5899963,5.117000103
2018-05-01,42.27500153,224.0800018,84.52999878,114.9800034,117.4400024,339.4599915,56.02999878,39.22000122,140.6399994,4.945000172
2018-05-02,44.14250183,221.1000061,90.02999878,114.5400009,115.5199966,333.25,55.68999863,39.18999863,139.6999969,4.934000015
2018-05-03,44.22249985,226.0500031,91.12000275,114.9599991,117.3899994,330.5899963,56.36000061,39.81000137,139.3500061,4.943999767
2018-05-04,45.95750046,228.5099945,92.58999634,116.9000015,118.7300034,329.9700012,56.25999832,39.65000153,140.3500061,4.94299984
2018-05-07,46.29000092,230.9900055,93.27999878,117.9499969,118.8499985,339.3099976,55.70999908,39.86999893,139.1300049,5.089000225
2018-05-08,46.51250076,234.5599976,93.63999939,116.9000015,117.7799988,333.4400024,55.27000046,39.97999954,140.8500061,5.093999863
2018-05-09,46.84000015,239.7400055,94.38999939,124.3199997,118.6100006,325.3099976,55.91999817,39.95999908,141.9199982,5.15199995
2018-05-10,47.50999832,241.1499939,96.05999756,128.0899963,119.0400009,316.6300049,56.04000092,40.41999817,143.1399994,5.272999763
2018-05-11,47.14749908,241.8800049,96.22000122,129.7200012,118.5800018,309.0100098,55.18999863,40.38999939,143.6999969,7.56099987
2018-05-14,47.03749847,238.3699951,95.72000122,125.5899963,117.4100037,298.5799866,55.02000046,40.38999939,143.4600067,7.492000103
2018-05-15,46.61000061,236.6000061,96,124.9899979,115.1100006,290.75,54.52000046,39.50999832,142.1799927,8.022000313
2018-05-16,47.04499817,237.3899994,97.86000061,123.5400009,114.0899963,305.1300049,54.86999893,39.68999863,141.4100037,8.074999809
2018-05-17,46.74750137,236.8500061,98.23000336,125.6299973,114.2099991,298.8500061,55.29000092,39.36000061,143.1600037,8.043999672
2018-05-18,46.57749939,238.0899963,97.33999634,126.4100037,114.7399979,295.3699951,55.54000092,39.15999985,144.8200073,8.562999725
2018-05-21,46.90750122,238.1000061,98.18000031,125.7300034,116.5199966,290.6000061,55.63999939,39.36999893,148.0700073,8.295999527
2018-05-22,46.79000092,238.7899933,98.13999939,123.4300003,116.6100006,294.7600098,55.20999908,38.79000092,147.5399933,8.222999573
2018-05-23,47.09000015,243.9100037,97.88999939,124.2900009,117.2399979,304.7900085,55.88000107,39.59000015,146.7100067,8.295999527
2018-05-24,47.03749847,245.1499939,97.68000031,123.8199997,116.7300034,314.9299927,55.88999939,39.97000122,146.3699951,8.298999786
2018-05-25,47.14500046,243.5599976,97.65000153,122.4599991,116.9400024,314.7000122,55.63000107,39.43999863,146.6399994,8.255999565
2018-05-29,46.97499847,242.1900024,96.20999908,122.0800018,117.0500031,297.7099915,55.72999954,38.93000031,142.3600006,8.272999763
2018-05-30,46.875,247.3999939,96.47000122,124.3600006,119.3799973,302.269989,56.59000015,39.18999863,144.0200043,8.454000473
2018-05-31,46.71749878,249.2799988,97.5,123.1800003,118.8899994,290.8299866,55.74000168,38.93000031,139.2400055,8.55300045
2018-06-01,47.56000137,251.3099976,99.08000183,124,118.5699997,296.6600037,55.72000122,38.63999939,141.5800018,8.663999557
2018-06-04,47.95750046,253.3399963,99.44999695,125.8600006,118.9899979,307.6499939,56.02000046,38.25,142.0899963,8.319999695
2018-06-05,48.32749939,252.6999969,100.1299973,127.0500031,119.4599991,307.019989,56.33000183,38.54999924,141.7799988,8.793000221
2018-06-06,48.49499893,253.9499969,100.9899979,127.3799973,121.7300034,315,56.31000137,38.65999985,142.6999969,8.626999855
2018-06-07,48.36500168,247.5099945,100.6600037,124.1399994,120.8300018,288.8500061,56.68999863,38.58000183,144.8000031,8.654999733
2018-06-08,47.92499924,251.2100067,100.8099976,124.8499985,120.8600006,288.7999878,57.70999908,38.38000107,145.3699951,8.862000465
2018-06-11,47.80749893,251,101.8199997,125.9400024,120.7900009,297.730011,58.25,38.56999969,144.4199982,8.881999969
2018-06-12,48.06999969,252.5899963,101.9700012,127.5800018,122.3000031,301.1400146,57.88000107,38.79000092,144.4900055,9.076999664
2018-06-13,47.67499924,256.1300049,101.6200027,125.7300034,120,291,57.43000031,38.70000076,142.8899994,9.005999565
2018-06-14,47.70000076,258.1000061,102.6100006,125.4899979,121.0899963,305,56.70000076,39.15999985,142.2899933,9.05300045
2018-06-15,47.20999908,251.8200073,102.7300034,124.1299973,119.6600037,303.8200073,57.79000092,38.40000153,141.9499969,9.012000084
2018-06-18,47.18500137,255.6900024,102.9300003,126.4300003,118.9100037,294.5799866,56.59999847,38.43000031,141.2299957,9.291999817
2018-06-19,46.42250061,251.7400055,100.5599976,123.3099976,118.1999969,295.2600098,56.79000092,38.34999847,137.7599945,9.149000168
2018-06-20,46.625,251.2400055,99.58000183,122.1399994,120.4499969,296.480011,56.75,37.95000076,136.7799988,9.336000443
2018-06-21,46.36500168,248.8300018,97.27999878,119.9499969,123.6900024,287.3699951,56.68999863,37.02000046,133.6000061,9.154000282
2018-06-22,46.22999954,243.6300049,96.23999786,120.6600037,125.6100006,290.8599854,57.02000046,37.45999908,135,9.206000328
2018-06-25,45.54249954,239.6799927,95.12000275,120.4599991,125.7300034,288.269989,57.06999969,36.99000168,133.9299927,8.934000015
2018-06-26,46.10749817,242.25,94.87999725,122.3700027,124.9599991,298.3500061,56.09999847,37.16999817,134.9100037,9.164999962
2018-06-27,46.04000092,237.6799927,93.27999878,121.2900009,124.9499969,285.3500061,55.99000168,36.97999954,134.3899994,8.958000183
2018-06-28,46.375,239.8099976,91.93000031,123.0199966,126.1699982,296.7999878,57.29000092,37,134.2899933,9.220999718
2018-06-29,46.27750015,243.8099976,91.62999725,124.3300018,126.5500031,298.9299927,56.79000092,37.70999908,132.8099976,9.380000114
2018-07-02,46.79499817,243.2599945,92.15000153,124.2900009,124.7399979,295.7000122,55.86999893,37.54999924,132.4600067,9.420000076
2018-07-03,45.97999954,242.0099945,90.91000366,122.4499969,125,297.4299927,56.45999908,37.63999939,131.8399963,9.100000381
2018-07-05,46.34999847,244.1799927,93.06999969,123.8099976,126.2799988,304.4599915,57.63000107,38.43000031,133.9100037,9.277000427
2018-07-06,46.99250031,248.1900024,94.26000214,128.2599945,126.8899994,312.9100037,58.29000092,37.83000183,133.1399994,9.399999619
2018-07-09,47.64500046,249.7700043,95.52999878,130.4799957,126.5199966,309.769989,58.02000046,37.79000092,135.7400055,9.454999924
2018-07-10,47.58750153,248.6300049,96.33999634,129.3500061,126.2799988,308.1499939,58.75999832,37.90999985,137.0299988,9.269000053
2018-07-11,46.97000122,248.1199951,93.04000092,129.75,124.8899994,303.2399902,58.68999863,37.06999969,133.5599976,9.163999557
2018-07-12,47.75749969,254.8699951,93.11000061,133.5,125.5999985,318.0499878,58.00999832,37.13000107,134.6199951,9.482999802
2018-07-13,47.83250046,258.5899963,93.62999725,133.5599976,125.0899963,327.6799927,58.5,36.84000015,135.5700073,9.413999557
2018-07-16,47.72750092,254.6799927,93.55000305,132.2599945,124.7300034,343.25,57.13999939,36.5,134.5099945,9.333000183
2018-07-17,47.86249924,258.3099976,96.33999634,133.7799988,123.9800034,359.7999878,57.34999847,36.93999863,135.7100067,9.489999771
2018-07-18,47.59999847,259.7799988,96.77999878,133.2700043,123.1600037,369.3500061,57.43000031,37.18000031,138.2700043,9.517999649
2018-07-19,47.97000122,257.6799927,94.97000122,134.4799957,124.7900009,374.6099854,56.93999863,37.00999832,139.6499939,9.470000267
2018-07-20,47.86000061,257.5400085,92.94000244,133.75,124.2600021,373.4599915,57.63999939,37.02000046,144.2299957,9.729999542
2018-07-23,47.90250015,259.4700012,92.73000336,136.4400024,124.4800034,363.2900085,57.59000015,36.56999969,138.6900024,9.487999916
2018-07-24,48.25,257.4899902,93.22000122,131.9600067,123.9300003,353,57.99000168,37.13000107,140.1399994,9.024999619
2018-07-25,48.70500183,263.1700134,95.19999695,133.6300049,125.0500031,364.9899902,57.84999847,37.47000122,140.3999939,9.31400013
2018-07-26,48.55250168,261.9299927,93.25,133.9299927,122.8899994,363.730011,56.09999847,37.81000137,144.5500031,9.279000282
2018-07-27,47.74499893,254.8099976,93.61000061,130.5700073,120.6800003,354.5700073,57.90000153,36.88999939,145.8999939,8.949999809
2018-07-30,47.47750092,242.3200073,92.5,129.2899933,122.4400024,343.25,58.45000076,36.72999954,145.0399933,8.595999718
2018-07-31,47.57249832,244.6799927,98.06999969,130.2100067,125.5,342.9100037,58.68000031,36.68000031,149.4700012,8.43200016
2018-08-01,50.375,248.0099945,95.88999939,131.5299988,124.9800034,346.1400146,58.08000183,36.43999863,144.7100067,8.684000015
2018-08-02,51.84749985,252.2200012,96.76999664,128.1100006,126.0400009,339.269989,58.83000183,36.22999954,143.8300018,8.848999977
2018-08-03,51.99750137,253.2799988,98.44999695,125.1399994,128.2200012,343.8800049,59.72999954,36.45999908,144.5099945,8.687000275
2018-08-06,52.26750183,254.1100006,98.01999664,127.9700012,126.2399979,348.519989,60.20999908,36.20999908,145,8.913999557
2018-08-07,51.77750015,253.3899994,98.44999695,131.2200012,125.1500015,347.4200134,59.56000137,36.06999969,145.0899963,9.012999535
2018-08-08,51.8125,253.8300018,98.08999634,131.0500031,125.6500015,344.4299927,58.61000061,36.15999985,143.2400055,9.137000084
2018-08-09,52.22000122,253.8000031,96.72000122,130.1499939,125.9700012,384.3900146,59.22000122,35.70999908,141.8500061,9.329000473
2018-08-10,51.88249969,253.6999969,94.52999878,130.2700043,125.0400009,372.3500061,59.04999924,35.59999847,139.2400055,12.79300022
2018-08-13,52.21749878,253.5399933,92.76999664,128.3000031,124.8700027,358.8599854,58.97999954,34.65000153,137.1100006,12.56900024
2018-08-14,52.4375,256.0499878,94.02999878,131.9100037,125.6399994,363.5100098,59.20999908,33.93999863,137.9900055,13.30000019
2018-08-15,52.56000137,250.5200043,90.98000336,132.1600037,126.4100037,344.7900085,60.18000031,31.79999924,138.3500061,12.66899967
2018-08-16,53.33000183,248.8899994,91.77999878,132.7700043,127.0899963,334.7999878,60.83000183,31.60000038,140.1900024,12.72399998
2018-08-17,54.39500046,245.6999969,92.76000214,134.9900055,129.3600006,324.2000122,61,32.06000137,141.3899994,12.56099987
2018-08-20,53.86500168,249.7599945,94.48000336,136.3999939,130.5,319.75,60.99000168,31.88999939,142.3399963,12.53600025
2018-08-21,53.75999832,251.5,93.76000214,137.4199982,128.9499969,328.4500122,59.93000031,31.95000076,145,12.90299988
2018-08-22,53.76250076,255.5399933,90.81999969,139.25,129.1900024,344.9299927,59.31999969,32.31999969,142.0399933,12.96800041
2018-08-23,53.87250137,257,89.08999634,139.8099976,129.8399963,348.3299866,59.81999969,31.65999985,139.6000061,13.67000008
2018-08-24,54.04000092,261.5100098,88.47000122,141,130.0899963,367.5400085,58.77999878,32.02999878,140.9700012,13.83500004
2018-08-27,54.48500061,262.3999939,92.05000305,142.1499939,129.3800049,374.8500061,59.00999832,32.25,144.3399963,13.97200012
2018-08-28,54.92499924,263.0400085,92.05999756,142.6199951,130.8200073,378.1799927,58.45000076,31.84000015,145.1000061,14.00899982
2018-08-29,55.74499893,268.3599854,90.77999878,142.7700043,130.8200073,377.4400024,58.41999817,31.73999977,144.3999939,14.16600037
2018-08-30,56.25749969,266.4299927,88.94999695,144,130.0899963,340.1499939,58.68000031,31.04999924,141.0399933,14.07800007
2018-08-31,56.90750122,263.5100098,88.01000214,142.9299927,130.6100006,342.4100037,58.52000046,31.03000069,140.5299988,14.18799973
2018-09-04,57.09000015,266.6799927,87.04000092,142.8000031,129.2799988,342.269989,59.11000061,30.09000015,140.0200043,14.66899967
2018-09-05,56.71749878,256.1400146,85.26000214,137.1699982,130.1300049,328,60.65000153,30.12999916,142.3500061,14.18900013
2018-09-06,55.77500153,259.75,84.77999878,135.6900024,131.2400055,320.7600098,60.79000092,30.23999977,140.9199982,13.92500019
2018-09-07,55.32500076,260.8699951,84.33000183,137.7299957,129.6999969,326.5,60.93000031,30.12999916,139.1999969,14.19699955
2018-09-10,54.58250046,265.3699951,85.51999664,137.3200073,130.1100006,319.4299927,60.58000183,29.73999977,142.3399963,14.24400043
2018-09-11,55.96250153,267,84.95999908,137.9799957,130.3099976,318.730011,59.47000122,29.62999916,141.8399963,14.77200031
2018-09-12,55.26750183,267.7900085,84.86000061,139.7100067,130.9400024,316.8999939,63.43000031,30.15999985,145.8600006,14.58399963
2018-09-13,56.60250092,268.519989,86.06999969,139.9400024,131.4199982,320.6700134,61.45999908,30.21999931,147.3600006,14.56200027
2018-09-14,55.95999908,274.6900024,86.87999725,140.3300018,129.6100006,325.0400085,62.06999969,30.37999916,148.3399963,14.60900021
2018-09-17,54.47000122,268.25,85.44999695,139.2799988,130.5700073,322.2600098,62.43999863,30.63999939,149.1900024,14.26500034
2018-09-18,54.56000137,270.7900085,86.01000214,140.2599945,130.0099945,315.0799866,62.13999939,30.85000038,150.7599945,14.47299957
2018-09-19,54.59249878,264.8800049,87.30000305,139.0599976,127.8099976,315.8099976,61.84000015,31.52000046,151.8000031,14.48499966
2018-09-20,55.00749969,266.3399963,89.76999664,138.7200012,127.8700027,323.0799866,62.25999832,31.5,153.8300018,14.32299995
2018-09-21,54.41500092,260.8800049,90.26999664,138.1199951,127.8700027,319.6799927,62.54999924,31.55999947,154.3600006,14.18599987
2018-09-24,55.19749832,264.0899963,87.98999786,136.7200012,125.3899994,331.3800049,61.06000137,31.09000015,151.4900055,13.93400002
2018-09-25,55.54750061,267.8399963,84.80999756,137.8800049,125.9300003,319.6199951,60.70999908,31.25,149.1699982,15.46800041
2018-09-26,55.10499954,268.4700012,84.68000031,137.8099976,124.2699966,330.75,60.81000137,29.87000084,148.9299927,15.57499981
2018-09-27,56.23749924,269.9100037,84.13999939,137.4199982,124.2099991,340.0799866,60.77000046,29.97999954,147.4600067,15.49199963
2018-09-28,56.43500137,269.9500122,83.90000153,137.6999969,126.4700012,340.4700012,60.31000137,30.20000076,146.4400024,15.0909996
2018-10-01,56.81499863,275.4899902,84.08999634,138.0299988,125.1200027,332.4899902,60.33000183,30.35000038,147.2700043,14.35200024
2018-10-02,57.31999969,272,84.94000244,136.7200012,124.6800003,353.8999939,61.29000092,31.17000008,147.5099945,13.33699989
2018-10-03,58.01750183,270.5100098,85.12999725,137.4400024,122.5699997,354.1000061,60.86000061,30.47999954,146.75,13.88500023
2018-10-04,56.99750137,263.7099915,82.83000183,132.9799957,122.75,339.4599915,61.77999878,30.37000084,145.2899933,13.62300014
2018-10-05,56.07249832,263.2200012,79.01000214,132.6199951,122.7200012,335.6400146,62.06999969,30.57999992,142.7200012,13.34000015
2018-10-08,55.94250107,254.6900024,79.69999695,129.2100067,124.9800034,339.5,63.16999817,30.52000046,141.1999969,13.18999958
2018-10-09,56.71749878,254.1600037,76.55999756,128.9400024,124.0999985,340.0599976,63.09999847,30.11000061,134.6799927,12.8920002
2018-10-10,54.09000015,237.9100037,75.62999725,122.1200027,121.8899994,319.0700073,62.90999985,30.55999947,130.2299957,11.86499977
2018-10-11,53.61249924,238.5899963,73.91999817,118,119.2099991,304.8599854,61.11999893,32.72000122,130.9199982,11.77299976
2018-10-12,55.52750015,248.8699951,74.01999664,119.75,118.4000015,303.4200134,60.06000137,32.04000092,129.7700043,12.30599976
